F,Zyra,59,3.147e-5
F,Aleyda,58,3.093e-5
F,Atalie,58,3.093e-5
F,Aysha,58,3.093e-5
F,Bianka,58,3.093e-5
F,Camari,58,3.093e-5
F,Clarity,58,3.093e-5
F,Edyn,58,3.093e-5
F,Gabby,58,3.093e-5
F,Islah,58,3.093e-5
F,Janylah,58,3.093e-5
F,Jazmyne,58,3.093e-5
F,Jia,58,3.093e-5
F,Joni,58,3.093e-5
F,Justina,58,3.093e-5
F,Kambria,58,3.093e-5
F,Katana,58,3.093e-5
F,Kezia,58,3.093e-5
F,Kiah,58,3.093e-5
F,Laia,58,3.093e-5
F,Lark,58,3.093e-5
F,Lexy,58,3.093e-5
F,Leylah,58,3.093e-5
F,Lindy,58,3.093e-5
F,Magaly,58,3.093e-5
F,Mason,58,3.093e-5
F,Mishka,58,3.093e-5
F,Nava,58,3.093e-5
F,Nazareth,58,3.093e-5
F,Rachelle,58,3.093e-5
F,Roxy,58,3.093e-5
F,Shifra,58,3.093e-5
F,Suhana,58,3.093e-5
F,Taniya,58,3.093e-5
F,Ameliah,57,3.04e-5
F,Azari,57,3.04e-5
F,Baleigh,57,3.04e-5
F,Baylie,57,3.04e-5
F,Brook,57,3.04e-5
F,Delainey,57,3.04e-5
F,Emorie,57,3.04e-5
F,Eviana,57,3.04e-5
F,Ina,57,3.04e-5
F,Jalani,57,3.04e-5
F,Janney,57,3.04e-5
F,Kaylei,57,3.04e-5
F,Lenna,57,3.04e-5
F,Leonie,57,3.04e-5
F,Maryah,57,3.04e-5
F,Olga,57,3.04e-5
F,Rogue,57,3.04e-5
F,Simona,57,3.04e-5
F,Tammy,57,3.04e-5
F,Teigen,57,3.04e-5
F,Aleeah,56,2.987e-5
F,Ameya,56,2.987e-5
F,Anaiya,56,2.987e-5
F,Annastasia,56,2.987e-5
F,Atlas,56,2.987e-5
F,Blakeleigh,56,2.987e-5
F,Brailynn,56,2.987e-5
F,Brennley,56,2.987e-5
F,Briseis,56,2.987e-5
F,Caterina,56,2.987e-5
F,Chanelle,56,2.987e-5
F,Coralynn,56,2.987e-5
F,Elliotte,56,2.987e-5
F,Emaan,56,2.987e-5
F,Emelie,56,2.987e-5
F,Gigi,56,2.987e-5
F,Izzy,56,2.987e-5
F,Jaila,56,2.987e-5
F,Kalaya,56,2.987e-5
F,Kamia,56,2.987e-5
F,Kennady,56,2.987e-5
F,Kensli,56,2.987e-5
F,Khylee,56,2.987e-5
F,Landree,56,2.987e-5
F,Leiah,56,2.987e-5
F,Maliha,56,2.987e-5
F,Marlei,56,2.987e-5
F,Mayar,56,2.987e-5
F,Nubia,56,2.987e-5
F,Orianna,56,2.987e-5
F,Pilar,56,2.987e-5
F,Primrose,56,2.987e-5
F,Serina,56,2.987e-5
F,Tatianna,56,2.987e-5
F,Westlynn,56,2.987e-5
F,Yuritzi,56,2.987e-5
F,Zarina,56,2.987e-5
F,Aaliya,55,2.933e-5
F,Alyce,55,2.933e-5
F,Alyssia,55,2.933e-5
F,Alyza,55,2.933e-5
F,Amen,55,2.933e-5
F,Avie,55,2.933e-5
F,Becca,55,2.933e-5
F,Caelyn,55,2.933e-5
F,Cailee,55,2.933e-5
F,Cheryl,55,2.933e-5
F,Chimamanda,55,2.933e-5
F,Christianna,55,2.933e-5
F,Connie,55,2.933e-5
F,Daylin,55,2.933e-5
F,Devora,55,2.933e-5
F,Emaline,55,2.933e-5
F,Evelynne,55,2.933e-5
F,Evianna,55,2.933e-5
F,Honesti,55,2.933e-5
F,Irelyn,55,2.933e-5
F,Ishani,55,2.933e-5
F,Jaden,55,2.933e-5
F,Janaya,55,2.933e-5
F,Jayline,55,2.933e-5
F,Kamyla,55,2.933e-5
F,Kynsleigh,55,2.933e-5
F,Lamya,55,2.933e-5
F,Laynee,55,2.933e-5
F,Leni,55,2.933e-5
F,Leyna,55,2.933e-5
F,Mayzie,55,2.933e-5
F,Paetyn,55,2.933e-5
F,Payson,55,2.933e-5
F,Raylyn,55,2.933e-5
F,Razan,55,2.933e-5
F,Rylei,55,2.933e-5
F,Sunshine,55,2.933e-5
F,Yasmina,55,2.933e-5
F,Aanvi,54,2.88e-5
F,Aleeyah,54,2.88e-5
F,Annalyse,54,2.88e-5
F,Blakeley,54,2.88e-5
F,Breelyn,54,2.88e-5
F,Brissa,54,2.88e-5
F,Camelia,54,2.88e-5
F,Carys,54,2.88e-5
F,Cedar,54,2.88e-5
F,Cerenity,54,2.88e-5
F,Corinna,54,2.88e-5
F,Dakotah,54,2.88e-5
F,Ellamae,54,2.88e-5
F,Ellington,54,2.88e-5
F,Emryn,54,2.88e-5
F,Faiga,54,2.88e-5
F,Goldy,54,2.88e-5
F,Jaiden,54,2.88e-5
F,Janely,54,2.88e-5
F,Jayna,54,2.88e-5
F,Jeslyn,54,2.88e-5
F,Jordana,54,2.88e-5
F,Joselin,54,2.88e-5
F,Kalila,54,2.88e-5
F,Katya,54,2.88e-5
F,Keturah,54,2.88e-5
F,Keylin,54,2.88e-5
F,Kolbie,54,2.88e-5
F,Kymber,54,2.88e-5
F,Laurie,54,2.88e-5
F,Leighla,54,2.88e-5
F,Leyah,54,2.88e-5
F,Maddilynn,54,2.88e-5
F,Marlen,54,2.88e-5
F,Maryanne,54,2.88e-5
F,Monserrath,54,2.88e-5
F,Noura,54,2.88e-5
F,Roberta,54,2.88e-5
F,Rosaline,54,2.88e-5
F,Ryah,54,2.88e-5
F,Siana,54,2.88e-5
F,Starla,54,2.88e-5
F,Tylee,54,2.88e-5
F,Xitlaly,54,2.88e-5
F,Yuleimy,54,2.88e-5
F,Yurani,54,2.88e-5
F,Zahraa,54,2.88e-5
F,Ailee,53,2.827e-5
F,Alizabeth,53,2.827e-5
F,Anaelle,53,2.827e-5
F,Arlett,53,2.827e-5
F,Azalia,53,2.827e-5
F,Azra,53,2.827e-5
F,Cami,53,2.827e-5
F,Coco,53,2.827e-5
F,Corrine,53,2.827e-5
F,Dayla,53,2.827e-5
F,Elanor,53,2.827e-5
F,Elyza,53,2.827e-5
F,Eman,53,2.827e-5
F,Embry,53,2.827e-5
F,Hanan,53,2.827e-5
F,Harbor,53,2.827e-5
F,Harlowe,53,2.827e-5
F,Heiress,53,2.827e-5
F,Ishika,53,2.827e-5
F,Israel,53,2.827e-5
F,Jacelynn,53,2.827e-5
F,Jacinta,53,2.827e-5
F,Jacklynn,53,2.827e-5
F,Jadelyn,53,2.827e-5
F,Jariah,53,2.827e-5
F,Jayleigh,53,2.827e-5
F,Kami,53,2.827e-5
F,Levi,53,2.827e-5
F,Magali,53,2.827e-5
F,Makaila,53,2.827e-5
F,Mayeli,53,2.827e-5
F,Natali,53,2.827e-5
F,Navaeh,53,2.827e-5
F,Novalynn,53,2.827e-5
F,Pandora,53,2.827e-5
F,Preslie,53,2.827e-5
F,Raelynne,53,2.827e-5
F,Railyn,53,2.827e-5
F,Scottie,53,2.827e-5
F,Shaelyn,53,2.827e-5
F,Sonora,53,2.827e-5
F,Xenia,53,2.827e-5
F,Ahlani,52,2.773e-5
F,Ailany,52,2.773e-5
F,Alexandrea,52,2.773e-5
F,Amoni,52,2.773e-5
F,Anasofia,52,2.773e-5
F,Anessa,52,2.773e-5
F,Aurielle,52,2.773e-5
F,Bentlee,52,2.773e-5
F,Bobbie,52,2.773e-5
F,Brailyn,52,2.773e-5
F,Chany,52,2.773e-5
F,Citlaly,52,2.773e-5
F,Denim,52,2.773e-5
F,Elyanna,52,2.773e-5
F,Esmee,52,2.773e-5
F,Gittel,52,2.773e-5
F,Gwenevere,52,2.773e-5
F,Jaide,52,2.773e-5
F,Jordin,52,2.773e-5
F,Kamara,52,2.773e-5
F,Klarissa,52,2.773e-5
F,Laela,52,2.773e-5
F,Lamar,52,2.773e-5
F,Leann,52,2.773e-5
F,Lesley,52,2.773e-5
F,Maeleigh,52,2.773e-5
F,Maha,52,2.773e-5
F,Mahi,52,2.773e-5
F,Mei,52,2.773e-5
F,Miamor,52,2.773e-5
F,Myracle,52,2.773e-5
F,Nataleigh,52,2.773e-5
F,Nawal,52,2.773e-5
F,Niylah,52,2.773e-5
F,October,52,2.773e-5
F,Rayan,52,2.773e-5
F,Sahar,52,2.773e-5
F,Samiah,52,2.773e-5
F,Saria,52,2.773e-5
F,Serayah,52,2.773e-5
F,Shalom,52,2.773e-5
F,Tate,52,2.773e-5
F,Tristyn,52,2.773e-5
F,Zaylie,52,2.773e-5
F,Zemirah,52,2.773e-5
F,Zoei,52,2.773e-5
F,Abriana,51,2.72e-5
F,Adamaris,51,2.72e-5
F,Adrianne,51,2.72e-5
F,Alexus,51,2.72e-5
F,Amoura,51,2.72e-5
F,Analicia,51,2.72e-5
F,Anela,51,2.72e-5
F,Asya,51,2.72e-5
F,Aubrei,51,2.72e-5
F,Beau,51,2.72e-5
F,Cambri,51,2.72e-5
F,Cassia,51,2.72e-5
F,Catalaya,51,2.72e-5
F,Chloee,51,2.72e-5
F,Crimson,51,2.72e-5
F,Daelyn,51,2.72e-5
F,Daniya,51,2.72e-5
F,Defne,51,2.72e-5
F,Delany,51,2.72e-5
F,Dinah,51,2.72e-5
F,Divinity,51,2.72e-5
F,Dylann,51,2.72e-5
F,Eastyn,51,2.72e-5
F,Eternity,51,2.72e-5
F,Everlie,51,2.72e-5
F,Isis,51,2.72e-5
F,Jennah,51,2.72e-5
F,Joseline,51,2.72e-5
F,Kay,51,2.72e-5
F,Leya,51,2.72e-5
F,Lyrik,51,2.72e-5
F,Melanny,51,2.72e-5
F,Myrah,51,2.72e-5
F,Naira,51,2.72e-5
F,Novalie,51,2.72e-5
F,Roya,51,2.72e-5
F,Royale,51,2.72e-5
F,Rya,51,2.72e-5
F,Shaelynn,51,2.72e-5
F,Simran,51,2.72e-5
F,Skylyn,51,2.72e-5
F,Tanner,51,2.72e-5
F,Tenzin,51,2.72e-5
F,Tillie,51,2.72e-5
F,Whitlee,51,2.72e-5
F,Zooey,51,2.72e-5
F,Zyanna,51,2.72e-5
F,Adore,50,2.667e-5
F,Alethea,50,2.667e-5
F,Alexi,50,2.667e-5
F,Aleya,50,2.667e-5
F,Amyrah,50,2.667e-5
F,Andromeda,50,2.667e-5
F,Annsley,50,2.667e-5
F,Arisha,50,2.667e-5
F,Atley,50,2.667e-5
F,Auden,50,2.667e-5
F,Aziah,50,2.667e-5
F,Azucena,50,2.667e-5
F,Brianne,50,2.667e-5
F,Camiyah,50,2.667e-5
F,Carrington,50,2.667e-5
F,Chase,50,2.667e-5
F,Ciana,50,2.667e-5
F,Clarice,50,2.667e-5
F,Daya,50,2.667e-5
F,Easton,50,2.667e-5
F,Eliette,50,2.667e-5
F,Elisheva,50,2.667e-5
F,Ellora,50,2.667e-5
F,Emsley,50,2.667e-5
F,Gala,50,2.667e-5
F,Goddess,50,2.667e-5
F,Gretta,50,2.667e-5
F,Harli,50,2.667e-5
F,Izel,50,2.667e-5
F,Jayme,50,2.667e-5
F,Jewels,50,2.667e-5
F,Joselynn,50,2.667e-5
F,Kalista,50,2.667e-5
F,Karsen,50,2.667e-5
F,Korbyn,50,2.667e-5
F,Lamiyah,50,2.667e-5
F,Layken,50,2.667e-5
F,Lian,50,2.667e-5
F,Mallorie,50,2.667e-5
F,Marely,50,2.667e-5
F,Mariama,50,2.667e-5
F,Naylani,50,2.667e-5
F,Remmi,50,2.667e-5
F,Renley,50,2.667e-5
F,Rio,50,2.667e-5
F,Rosy,50,2.667e-5
F,Rozlyn,50,2.667e-5
F,Samya,50,2.667e-5
F,Sereniti,50,2.667e-5
F,Shaila,50,2.667e-5
F,Zari,50,2.667e-5
F,Zeina,50,2.667e-5
F,Zulema,50,2.667e-5
F,Zya,50,2.667e-5
F,Adia,49,2.613e-5
F,Aicha,49,2.613e-5
F,Amaira,49,2.613e-5
F,Amariana,49,2.613e-5
F,Amellia,49,2.613e-5
F,Atara,49,2.613e-5
F,Auria,49,2.613e-5
F,Briseyda,49,2.613e-5
F,Calia,49,2.613e-5
F,Charm,49,2.613e-5
F,Dolly,49,2.613e-5
F,Elianny,49,2.613e-5
F,Eliyah,49,2.613e-5
F,Emberleigh,49,2.613e-5
F,Eshaal,49,2.613e-5
F,Haneen,49,2.613e-5
F,Husna,49,2.613e-5
F,Imogene,49,2.613e-5
F,Inayah,49,2.613e-5
F,Jaydah,49,2.613e-5
F,Jennie,49,2.613e-5
F,Jensen,49,2.613e-5
F,Jermani,49,2.613e-5
F,Kalise,49,2.613e-5
F,Kaydee,49,2.613e-5
F,Kensie,49,2.613e-5
F,Kenslie,49,2.613e-5
F,Kit,49,2.613e-5
F,Landrie,49,2.613e-5
F,Lora,49,2.613e-5
F,Lynleigh,49,2.613e-5
F,Maja,49,2.613e-5
F,Maleigha,49,2.613e-5
F,Maribelle,49,2.613e-5
F,Mattison,49,2.613e-5
F,Maycie,49,2.613e-5
F,Michal,49,2.613e-5
F,Nadya,49,2.613e-5
F,Reema,49,2.613e-5
F,Riva,49,2.613e-5
F,Riyan,49,2.613e-5
F,Romi,49,2.613e-5
F,Sapphira,49,2.613e-5
F,Scotlyn,49,2.613e-5
F,Sima,49,2.613e-5
F,Taleen,49,2.613e-5
F,Tierney,49,2.613e-5
F,Tyanna,49,2.613e-5
F,Vanya,49,2.613e-5
F,Yohana,49,2.613e-5
F,Yohanna,49,2.613e-5
F,Zaliyah,49,2.613e-5
F,Zaniah,49,2.613e-5
F,Zoelle,49,2.613e-5
F,Addy,48,2.56e-5
F,Aella,48,2.56e-5
F,Ahlam,48,2.56e-5
F,Alanni,48,2.56e-5
F,Analisa,48,2.56e-5
F,Audri,48,2.56e-5
F,Ayden,48,2.56e-5
F,Bradley,48,2.56e-5
F,Britta,48,2.56e-5
F,Carmyn,48,2.56e-5
F,Chassidy,48,2.56e-5
F,Chevy,48,2.56e-5
F,Cing,48,2.56e-5
F,Cloe,48,2.56e-5
F,Dolores,48,2.56e-5
F,Eimy,48,2.56e-5
F,Elva,48,2.56e-5
F,Eriana,48,2.56e-5
F,Everett,48,2.56e-5
F,Evey,48,2.56e-5
F,Evy,48,2.56e-5
F,Hareem,48,2.56e-5
F,Indi,48,2.56e-5
F,Iona,48,2.56e-5
F,Izabela,48,2.56e-5
F,Jailah,48,2.56e-5
F,Jentry,48,2.56e-5
F,Juna,48,2.56e-5
F,Kamaiyah,48,2.56e-5
F,Karime,48,2.56e-5
F,Lillee,48,2.56e-5
F,Mayleigh,48,2.56e-5
F,Mikah,48,2.56e-5
F,Neela,48,2.56e-5
F,Nefertari,48,2.56e-5
F,Queenie,48,2.56e-5
F,Raena,48,2.56e-5
F,Rikki,48,2.56e-5
F,Saisha,48,2.56e-5
F,Saya,48,2.56e-5
F,Seven,48,2.56e-5
F,Shaniyah,48,2.56e-5
F,Tristan,48,2.56e-5
F,Yessenia,48,2.56e-5
F,Zada,48,2.56e-5
F,Adaya,47,2.507e-5
F,Alea,47,2.507e-5
F,Aleyza,47,2.507e-5
F,Alynna,47,2.507e-5
F,Alysia,47,2.507e-5
F,Amalie,47,2.507e-5
F,Analiah,47,2.507e-5
F,Arleen,47,2.507e-5
F,Colby,47,2.507e-5
F,Coralyn,47,2.507e-5
F,Dynasty,47,2.507e-5
F,Ebony,47,2.507e-5
F,Elizah,47,2.507e-5
F,Ellowyn,47,2.507e-5
F,Evyn,47,2.507e-5
F,Ezri,47,2.507e-5
F,Fabiana,47,2.507e-5
F,Farida,47,2.507e-5
F,Hayzel,47,2.507e-5
F,Ivonne,47,2.507e-5
F,Jaeda,47,2.507e-5
F,Jaliah,47,2.507e-5
F,Jamaya,47,2.507e-5
F,Jayliana,47,2.507e-5
F,Kalynn,47,2.507e-5
F,Kateri,47,2.507e-5
F,Kayliana,47,2.507e-5
F,Koraline,47,2.507e-5
F,Kristy,47,2.507e-5
F,Kyliee,47,2.507e-5
F,Leeanna,47,2.507e-5
F,Lucca,47,2.507e-5
F,Meagan,47,2.507e-5
F,Merci,47,2.507e-5
F,Mykah,47,2.507e-5
F,Novella,47,2.507e-5
F,Raniya,47,2.507e-5
F,Rayla,47,2.507e-5
F,Renae,47,2.507e-5
F,Safia,47,2.507e-5
F,Starr,47,2.507e-5
F,Valarie,47,2.507e-5
F,Vanellope,47,2.507e-5
F,Yulianna,47,2.507e-5
F,Zaidee,47,2.507e-5
F,Zakiya,47,2.507e-5
F,Zaylah,47,2.507e-5
F,Abigael,46,2.453e-5
F,Adelaida,46,2.453e-5
F,Adelin,46,2.453e-5
F,Aislin,46,2.453e-5
F,Amairani,46,2.453e-5
F,Anabia,46,2.453e-5
F,Anari,46,2.453e-5
F,Arionna,46,2.453e-5
F,Arizbeth,46,2.453e-5
F,Arlyn,46,2.453e-5
F,Beautiful,46,2.453e-5
F,Bronwyn,46,2.453e-5
F,Brookelyn,46,2.453e-5
F,Christa,46,2.453e-5
F,Corrina,46,2.453e-5
F,Dayami,46,2.453e-5
F,Diem,46,2.453e-5
F,Emmanuelle,46,2.453e-5
F,Evanna,46,2.453e-5
F,Everlyn,46,2.453e-5
F,Georgie,46,2.453e-5
F,Graceyn,46,2.453e-5
F,Graciella,46,2.453e-5
F,Haizley,46,2.453e-5
F,Janette,46,2.453e-5
F,Jenessa,46,2.453e-5
F,Joie,46,2.453e-5
F,Kahlia,46,2.453e-5
F,Kaiah,46,2.453e-5
F,Kameryn,46,2.453e-5
F,Keisy,46,2.453e-5
F,Kenadi,46,2.453e-5
F,Kim,46,2.453e-5
F,Kimani,46,2.453e-5
F,Kyle,46,2.453e-5
F,Lake,46,2.453e-5
F,Lariyah,46,2.453e-5
F,Leonora,46,2.453e-5
F,Lillianne,46,2.453e-5
F,Maleena,46,2.453e-5
F,Naisha,46,2.453e-5
F,Porter,46,2.453e-5
F,Praise,46,2.453e-5
F,Rosetta,46,2.453e-5
F,Siham,46,2.453e-5
F,Una,46,2.453e-5
F,Victory,46,2.453e-5
F,Violett,46,2.453e-5
F,Aarvi,45,2.4e-5
F,Aleida,45,2.4e-5
F,Alizae,45,2.4e-5
F,Amaiyah,45,2.4e-5
F,Amna,45,2.4e-5
F,Blimy,45,2.4e-5
F,Braylen,45,2.4e-5
F,Brenlee,45,2.4e-5
F,Bryana,45,2.4e-5
F,Candy,45,2.4e-5
F,Chizaram,45,2.4e-5
F,Dagny,45,2.4e-5
F,Daliah,45,2.4e-5
F,Darya,45,2.4e-5
F,Eliyana,45,2.4e-5
F,Esha,45,2.4e-5
F,Fannie,45,2.4e-5
F,Havyn,45,2.4e-5
F,Hennessy,45,2.4e-5
F,Josalyn,45,2.4e-5
F,Kaleena,45,2.4e-5
F,Kimbella,45,2.4e-5
F,Kimberlyn,45,2.4e-5
F,Korah,45,2.4e-5
F,Lakota,45,2.4e-5
F,Landri,45,2.4e-5
F,Lenore,45,2.4e-5
F,Lillia,45,2.4e-5
F,Liviana,45,2.4e-5
F,Maddalyn,45,2.4e-5
F,Makiya,45,2.4e-5
F,Muna,45,2.4e-5
F,Saraya,45,2.4e-5
F,Sayler,45,2.4e-5
F,Sena,45,2.4e-5
F,Sephora,45,2.4e-5
F,Silver,45,2.4e-5
F,Sydni,45,2.4e-5
F,Taegan,45,2.4e-5
F,Tru,45,2.4e-5
F,Truly,45,2.4e-5
F,Vaani,45,2.4e-5
F,Yanely,45,2.4e-5
F,Alaysha,44,2.347e-5
F,Amberlee,44,2.347e-5
F,Amena,44,2.347e-5
F,Anamaria,44,2.347e-5
F,Aniyla,44,2.347e-5
F,Ariane,44,2.347e-5
F,Bayan,44,2.347e-5
F,Brailey,44,2.347e-5
F,Brayla,44,2.347e-5
F,Callista,44,2.347e-5
F,Carolynn,44,2.347e-5
F,Cesia,44,2.347e-5
F,Charisma,44,2.347e-5
F,Danely,44,2.347e-5
F,Darianna,44,2.347e-5
F,Debra,44,2.347e-5
F,Devina,44,2.347e-5
F,Elisia,44,2.347e-5
F,Emilynn,44,2.347e-5
F,Erianna,44,2.347e-5
F,Fatou,44,2.347e-5
F,Felicia,44,2.347e-5
F,Jai,44,2.347e-5
F,Jakiyah,44,2.347e-5
F,Jamilah,44,2.347e-5
F,Jamison,44,2.347e-5
F,Jasper,44,2.347e-5
F,Jayanna,44,2.347e-5
F,Jessy,44,2.347e-5
F,Juliett,44,2.347e-5
F,Kashvi,44,2.347e-5
F,Katheryn,44,2.347e-5
F,Khaliah,44,2.347e-5
F,Khylie,44,2.347e-5
F,Leonor,44,2.347e-5
F,Lisbeth,44,2.347e-5
F,Madden,44,2.347e-5
F,Maiah,44,2.347e-5
F,Maisey,44,2.347e-5
F,Makiah,44,2.347e-5
F,Mali,44,2.347e-5
F,Marly,44,2.347e-5
F,Maylani,44,2.347e-5
F,Melannie,44,2.347e-5
F,Mirielle,44,2.347e-5
F,Nada,44,2.347e-5
F,Naiomi,44,2.347e-5
F,Nara,44,2.347e-5
F,Neve,44,2.347e-5
F,Nicolle,44,2.347e-5
F,Niomi,44,2.347e-5
F,Raizel,44,2.347e-5
F,Rana,44,2.347e-5
F,Remedy,44,2.347e-5
F,Rhiley,44,2.347e-5
F,Rooney,44,2.347e-5
F,Roxie,44,2.347e-5
F,Rue,44,2.347e-5
F,Ryland,44,2.347e-5
F,Saori,44,2.347e-5
F,Shanvi,44,2.347e-5
F,Sincere,44,2.347e-5
F,Sumayyah,44,2.347e-5
F,Tailynn,44,2.347e-5
F,Venice,44,2.347e-5
F,Aaniyah,43,2.293e-5
F,Addeline,43,2.293e-5
F,Adison,43,2.293e-5
F,Ailen,43,2.293e-5
F,Alany,43,2.293e-5
F,Aletheia,43,2.293e-5
F,Aliyanna,43,2.293e-5
F,Amberlyn,43,2.293e-5
F,Ami,43,2.293e-5
F,Arleigh,43,2.293e-5
F,Arsema,43,2.293e-5
F,Auburn,43,2.293e-5
F,Avielle,43,2.293e-5
F,Brecklyn,43,2.293e-5
F,Brelynn,43,2.293e-5
F,Brenleigh,43,2.293e-5
F,Cameryn,43,2.293e-5
F,Carsen,43,2.293e-5
F,Danya,43,2.293e-5
F,Delphine,43,2.293e-5
F,Dillon,43,2.293e-5
F,Dorothea,43,2.293e-5
F,Emori,43,2.293e-5
F,Faiza,43,2.293e-5
F,Griselda,43,2.293e-5
F,Hudsyn,43,2.293e-5
F,Jaelah,43,2.293e-5
F,Jailee,43,2.293e-5
F,Johnnie,43,2.293e-5
F,Kaiden,43,2.293e-5
F,Kaliana,43,2.293e-5
F,Kalyn,43,2.293e-5
F,Kamyah,43,2.293e-5
F,Kaniya,43,2.293e-5
F,Kayle,43,2.293e-5
F,Kendalyn,43,2.293e-5
F,Leianna,43,2.293e-5
F,Liesel,43,2.293e-5
F,Lilliann,43,2.293e-5
F,Livi,43,2.293e-5
F,Macyn,43,2.293e-5
F,Maddelyn,43,2.293e-5
F,Malayna,43,2.293e-5
F,Maram,43,2.293e-5
F,Maureen,43,2.293e-5
F,Mckynlee,43,2.293e-5
F,Meena,43,2.293e-5
F,Melodi,43,2.293e-5
F,Mirabel,43,2.293e-5
F,Mithra,43,2.293e-5
F,Monae,43,2.293e-5
F,Nalayah,43,2.293e-5
F,Nashla,43,2.293e-5
F,Polly,43,2.293e-5
F,Raigan,43,2.293e-5
F,Rinoa,43,2.293e-5
F,Saja,43,2.293e-5
F,Samari,43,2.293e-5
F,Saray,43,2.293e-5
F,Senna,43,2.293e-5
F,Sirena,43,2.293e-5
F,Tahani,43,2.293e-5
F,Tahiry,43,2.293e-5
F,Tennyson,43,2.293e-5
F,Terri,43,2.293e-5
F,Veera,43,2.293e-5
F,Xareni,43,2.293e-5
F,Zaelynn,43,2.293e-5
F,Zalayah,43,2.293e-5
F,Zaryah,43,2.293e-5
F,Aashvi,42,2.24e-5
F,Aayat,42,2.24e-5
F,Ahri,42,2.24e-5
F,Aiden,42,2.24e-5
F,Alizay,42,2.24e-5
F,Amariyah,42,2.24e-5
F,Angeles,42,2.24e-5
F,Atalia,42,2.24e-5
F,Avacyn,42,2.24e-5
F,Avagrace,42,2.24e-5
F,Azariyah,42,2.24e-5
F,Becky,42,2.24e-5
F,Betania,42,2.24e-5
F,Breckyn,42,2.24e-5
F,Brennan,42,2.24e-5
F,Brinkley,42,2.24e-5
F,Britton,42,2.24e-5
F,Caleah,42,2.24e-5
F,Chole,42,2.24e-5
F,Darleen,42,2.24e-5
F,Dena,42,2.24e-5
F,Dia,42,2.24e-5
F,Divya,42,2.24e-5
F,Elida,42,2.24e-5
F,Erynn,42,2.24e-5
F,Fynlee,42,2.24e-5
F,Gianella,42,2.24e-5
F,Halley,42,2.24e-5
F,Hayat,42,2.24e-5
F,Ilianna,42,2.24e-5
F,Jaiyana,42,2.24e-5
F,Jaziyah,42,2.24e-5
F,Jenavieve,42,2.24e-5
F,Jodi,42,2.24e-5
F,Jozie,42,2.24e-5
F,Judah,42,2.24e-5
F,Kaidyn,42,2.24e-5
F,Kailah,42,2.24e-5
F,Keagan,42,2.24e-5
F,Kendyll,42,2.24e-5
F,Kierstyn,42,2.24e-5
F,Lainee,42,2.24e-5
F,Lennyn,42,2.24e-5
F,Lizette,42,2.24e-5
F,Lua,42,2.24e-5
F,Lyndsey,42,2.24e-5
F,Madelin,42,2.24e-5
F,Maeva,42,2.24e-5
F,Malea,42,2.24e-5
F,Marcelina,42,2.24e-5
F,Miarose,42,2.24e-5
F,Milagro,42,2.24e-5
F,Naomie,42,2.24e-5
F,Peri,42,2.24e-5
F,Raylan,42,2.24e-5
F,Raylen,42,2.24e-5
F,Reid,42,2.24e-5
F,Ronnie,42,2.24e-5
F,Rorie,42,2.24e-5
F,Scarleth,42,2.24e-5
F,Shahd,42,2.24e-5
F,Shaylynn,42,2.24e-5
F,Soliana,42,2.24e-5
F,Teaghan,42,2.24e-5
F,Tyla,42,2.24e-5
F,Unknown,42,2.24e-5
F,Waylynn,42,2.24e-5
F,Zahira,42,2.24e-5
F,Zaiya,42,2.24e-5
F,Aalia,41,2.187e-5
F,Aili,41,2.187e-5
F,Ailynn,41,2.187e-5
F,Aleenah,41,2.187e-5
F,Aleeya,41,2.187e-5
F,Alli,41,2.187e-5
F,Alliyah,41,2.187e-5
F,Amberlynn,41,2.187e-5
F,Amour,41,2.187e-5
F,Avarose,41,2.187e-5
F,Avelina,41,2.187e-5
F,Ayala,41,2.187e-5
F,Azaleah,41,2.187e-5
F,Azuri,41,2.187e-5
F,Bayla,41,2.187e-5
F,Berkleigh,41,2.187e-5
F,Bodhi,41,2.187e-5
F,Boston,41,2.187e-5
F,Brooklynne,41,2.187e-5
F,Caitlynn,41,2.187e-5
F,Caris,41,2.187e-5
F,Carlota,41,2.187e-5
F,Damya,41,2.187e-5
F,Delila,41,2.187e-5
F,Emmalin,41,2.187e-5
F,Ena,41,2.187e-5
F,Eshal,41,2.187e-5
F,Eulalia,41,2.187e-5
F,Fraidy,41,2.187e-5
F,Gracee,41,2.187e-5
F,Graycen,41,2.187e-5
F,Gretel,41,2.187e-5
F,Harmonii,41,2.187e-5
F,Holley,41,2.187e-5
F,Indira,41,2.187e-5
F,Ishanvi,41,2.187e-5
F,Israa,41,2.187e-5
F,Issa,41,2.187e-5
F,Jadore,41,2.187e-5
F,Jalia,41,2.187e-5
F,Jill,41,2.187e-5
F,Josette,41,2.187e-5
F,Jream,41,2.187e-5
F,Kaycie,41,2.187e-5
F,Kristiana,41,2.187e-5
F,Kyree,41,2.187e-5
F,Laelah,41,2.187e-5
F,Lisette,41,2.187e-5
F,Lujain,41,2.187e-5
F,Lya,41,2.187e-5
F,Lynden,41,2.187e-5
F,Madaline,41,2.187e-5
F,Mahalia,41,2.187e-5
F,Marleny,41,2.187e-5
F,Max,41,2.187e-5
F,Mckenzi,41,2.187e-5
F,Monika,41,2.187e-5
F,Naiya,41,2.187e-5
F,November,41,2.187e-5
F,Rhoda,41,2.187e-5
F,Ryla,41,2.187e-5
